 MATLAB Evaluation Started............
   -4.8223  163.7181  299.1902
   99.5579 -101.8831  396.5844
  -41.5689  274.0423  418.1103
  -36.3049   33.1484  258.2532
  103.1920  235.8460  264.6663
  -77.5702  199.1006  448.0861
 -131.3239   86.0890  115.2182
  140.0904  224.1282  390.4753
   55.3921   74.1154  548.4835
  -85.4786  283.7696  286.5504
  222.2956  101.4254  384.3701
   30.4427   43.4906   76.3527
  135.4696  187.1699  484.1565
   88.1553  -60.5412  204.7667
  148.8286  214.8484  342.7824
  -50.0121   59.7512  521.0818
  100.7662  238.3364  180.4145
   25.7677   -3.0071  300.4973
    0.1197  370.8668  165.5500
 -120.4379  -73.9993  297.3322
   -5.8409  191.8649  508.7925
  -15.5166   70.6436  111.8243
   46.7162  226.6752  502.8897
  113.2473  127.8522  307.2706
 -116.4302   -8.6991  175.2850
  -14.1407  210.5501  343.1700
   61.4294 -123.7696  467.4143
   33.0793  168.2005  202.5115
  -72.0124  115.6763  377.2805
  176.1147   19.1293  262.4247
  -41.1834  -84.6958  405.7248
 -151.5952  175.5628  275.5233
   73.8372  255.0594  455.0869
   74.9175  -43.5143  188.6648
   11.3095  216.2137  396.3140
   41.7716  181.0127  137.6240
   55.0310  268.2344  387.7512
  -82.9025  287.1511   78.3014
  -43.0661   95.3545  506.9280
   80.4296  376.6788  274.6420
   51.8865   96.8097  478.2602
 -165.8569  167.9532  219.7219
  202.2510  210.3501  407.7143
 -171.0259   19.4454  376.2676
   74.2948  169.7302  247.4959
  -99.3333  282.9599  449.5036
   68.4572  214.6470  231.2242
  140.7748  -24.1540  335.0211
  -67.6127   41.8355  142.6985
   83.6664  194.3887  441.0901
    0.6433  145.2241  206.3835
  -46.6505  168.5224  356.7910
  125.9023   99.1480  249.5441
  -83.9089  124.5533  336.8077
   38.0798  271.8673  262.8557
   96.0784  -22.6650  306.2033
 -162.4176  143.1748  399.0504
  -20.8247  339.2291   67.1627
   97.5512   24.4992  176.9530
   47.6971  168.4273  356.0183
  115.0321  354.2455  134.4305
 -104.3560   52.6060  310.5272
   87.9433   77.2160  233.9522
  112.5999  294.0937  200.5714
   12.9729  300.9175  455.9170
   86.9635  347.7338  225.0680
  -34.9178  -35.0582  245.7538
  -70.7027  247.5692  225.4027
  106.0828   62.4541  362.8996
  -69.8590  210.5455  103.4909
  -22.3253   65.7764  390.5365
   30.2666  312.5479  273.2692
  -68.7425   28.3848  208.6923
  109.0943  394.0034  335.1795
  -99.9680    4.3880  467.2577
   44.1524  -57.5581  210.3411
   19.0871  304.7524  348.1804
 -123.6871  -51.4864  250.5490
   90.4990   92.8862  311.5037
  -79.7087  285.8189  209.0501
  -49.9423   54.9852   80.8301
   -5.3037  207.0849  414.1002
   75.8142  103.1149   39.7659
   -1.3077   28.0941  360.8523
   64.4820  284.6169  251.8568
  -25.1687   64.1481  163.0372
   64.4947  229.3862  461.8740
   -1.4186  114.3632   73.7152
  -25.0290  236.2441  392.9929
   42.6728   12.8365  302.4968
   90.3989  199.5918  286.7566
  -74.7750  324.1108  328.1886
   -2.0351   19.7366  256.5112
 -125.0429  239.5942  262.4479
   42.7489   88.0995  484.4851
  -51.0764  226.7208  209.3673
  -17.2795    1.3356  412.9125
   21.7414  213.9685  223.4710
 -122.0586  212.9337  357.1053
   49.3329   89.7682  238.2388
  -37.8474  313.4682  441.2694
 -187.6810  111.4547  224.1398
   57.7906  109.5989  336.4816
   -6.4000  218.1778   66.2426
   31.6835  -43.3059  347.3020
  -15.5285  270.8399  383.8687
  -81.9485  169.6550  160.8229
 -108.6748   54.3092  480.9621
  -44.8232  255.9907  355.8971
 -123.1960  -25.2815  248.4257
  -64.8854  285.6669  424.1440
  -94.8771  -57.2394  228.7888
  -29.8082  384.5563  281.7857
   19.6250  198.6223  486.2469
    1.0854    5.5166  271.5637
   19.0763  262.2502  217.7863
   -2.1430  212.2154  462.5012
   30.7474   63.1125  187.4170
   51.5212   79.7551  473.2040
  -46.0754  124.6113  247.4835
    7.4854  308.6279  214.1453
   73.4402   98.3052  400.3817
  -85.8940   32.7242  187.6020
   93.5746  252.7767  345.3500
   37.7349   24.3168  312.4554
   36.0974  264.0332  255.0320
   78.5514   13.5658  500.8179
 -114.5964  246.1956  457.9831
  -75.8083   51.0680  160.8069
   37.1878  356.1663  434.7760
   30.9418   36.2186  280.9120
    0.0698  350.6474  363.6819
   33.4441   76.7953  188.9561
   63.4466  193.2454  349.6175
 -171.1940  124.9234  192.2466
  -68.9225  -41.1274  350.3233
   61.6318  175.3718  230.0146
  -50.6859  288.0481  379.8077
   69.1703  143.3501  131.2314
  -49.0518  378.6427  203.5773
  -99.8581  138.0384  395.6243
   -0.4549  242.6212  231.6840
  -42.5140   11.0169  165.0159
  -88.6793  256.3717  407.6374
   14.3427  256.0005   70.1285
   27.6910   85.3897  478.5764
    8.0158  283.3640  219.6099
  -42.3689  -10.5895  404.2905
 -211.2747  264.3429  125.3169
  -56.4201   45.6442  273.2326
 -190.6357  201.7638  296.3016
 -101.2213    6.7828  318.4103
   28.6739  234.2090  299.6242
 -127.8223   55.8176  350.0102
   -9.1183  219.1354   98.8308
 -107.3219    7.0524  232.0606
   11.5774  227.0026  501.7558
 -166.6020   43.3909  366.9269
  -50.2090  288.2855  289.6066
    6.4565   -1.2663  268.2899
  -68.8680  354.5799  244.7143
  -47.0645  186.8600  395.3615
  -68.4013  139.1532  194.6096
 -152.9407  177.7605  398.9457
  -28.4762  163.7760   92.2425
  -56.9526  217.8876  376.9791
  -59.0626   29.4662  164.4808
  -18.6314  354.2765  426.6204
 -123.7641   60.7815  101.2328
 -211.2475  284.5497  496.6611
 -116.9245  330.3178  133.7997
  -90.8243   60.7482  496.3785
 -141.1230  174.5378  456.4881
 -114.0634  153.8828  153.6380
 -155.2993  221.3219  337.3315
 -168.8001  -13.0349  427.6947
 -121.3063  223.7359  376.2516
 -179.3537  173.2880  205.3619
 -147.0938  -26.8662  383.1640
 -157.9278  232.3472  165.6465
 -220.6945    4.1307  311.8829
 -183.7708  224.8774  345.2544
 -199.9020    9.7062  382.0665
 -157.0184  247.4984  345.1419
 -216.3554   32.2469  289.2736
 -179.1373  318.3908  310.8289
 -234.0378   57.7059  264.8405
 -177.9084  176.7114  352.5219
 -237.9319  148.1302  114.9874
 -187.9672  213.7749  457.2811
 -212.5870   42.6789  218.2072
 -268.1832  202.0953  500.7520
 -227.8906  260.7664  194.3185
 -241.8284  198.0219  375.0411
 -180.3374  -59.4243  239.3532
 -219.2751  342.8229  317.7348
 -182.7211   44.1862  440.8785
 -202.3928  154.5273  105.0755
 -252.0881  180.0507  309.5403
 -240.2257  189.5490  449.5018
 -293.5231   16.4150  308.7756
 -277.3036  289.8408  310.8415
 -304.6392  -37.4952  155.3991
 -360.5839  251.5378  366.4516
 -353.6558  192.6155  235.9337
 -310.6236   20.8867  273.4264
 -300.2182  138.7727  449.4522
 -351.1323  258.1262  289.3821
 -321.9618   75.1240  237.4232
 -367.1560  335.1572  288.0195
 -341.8694   55.9277  151.3708
 -401.3527   82.6024  430.6205
 -358.2080  216.5308  168.8714
 -415.4865   24.5957  328.7261
 -375.0760  282.5130  291.8146
 -431.2527  189.3304  371.8211
 -425.7240   48.4696  398.8667
 -477.9236  295.1435  155.6530
 -490.2076  129.2437  255.9935
 -433.9144   79.8428  403.7233
 -485.0311  237.5728  246.4407
 -427.3409  170.4055  427.3078
 -469.8257    7.0689  183.5049
 -407.1746   42.0153  314.2971
 -444.0805  226.5084  272.6163
 -450.6123  222.8182  458.0707
 -412.5373  256.6897  180.1307
 -465.2132   66.9617  147.9643
 -445.1987   61.3772  410.1894
 -443.1491   53.6219  212.7131
 -484.1696  211.1867  302.5407
 -489.3459   21.7920  378.4433
 -443.1155  232.7287  124.7160
 -498.2178   50.9054  194.6759
 -510.4288  109.1898  402.2526
 -451.2711  199.3717  174.8862
 -463.6118  276.7251  388.9896
 -417.3050   70.3545  155.1391
 -449.7635  192.0934  335.2732
 -398.1109   47.3460  276.7604
 -417.0035  259.7373  343.8684
 -373.4393   98.5567  290.2123
 -400.7035  176.5839   76.2006
 -350.0126  -31.7793  179.7847
 -378.3366  163.5661  449.8929
 -355.1032   13.8844  257.5289
 -401.4719  257.8001  300.8799
 -391.1868  142.7493  449.3632
 -333.0083  177.4669  184.5422
 -337.0210   -6.7529  387.4017
 -385.1775  126.0839  312.2905
 -343.7212  413.4852  207.7968
 -379.1383  298.1754  399.9519
 -391.3554    4.2234  272.2958
 -337.7830  271.6006  260.3738
 -337.6106   90.8508  110.9317
 -283.0689  105.6296  482.2336
 -249.8110   24.1720   63.4352
 -242.7853  394.6268  417.4915
 -304.5618   32.3479  207.3525
 -259.4536  -81.3270  518.2086
 -273.7797   31.4258  241.5848
 -213.1730  126.7219  446.9964
 -261.6574  229.2612  119.3932
 -252.2813 -110.1109  169.9494
 -207.3472  293.6801  396.6974
 -245.1183  -48.7983  367.6877
 -217.6443  -58.6859  198.1391
 -166.6918  182.5054  439.9870
 -161.6399  286.5163  247.9354
 -208.4609  241.2802  100.7148
 -158.0880  297.8087  288.2633
 -185.7015   15.1772  422.4784
 -122.9695  307.1986  157.8815
 -185.2115  -43.4995  299.8683
 -152.9271  351.2876  479.5684
 -144.4998  -32.9451   13.6846
 -195.7699  122.3949  107.3824
 -157.9779  -28.1843  355.6430
 -193.9583  235.2268  352.4597
 -152.1378  102.9025  574.3153
 -163.0654   29.7685   68.1956
 -206.7494   95.8255  310.0590
 -212.6653  318.6937   95.8230
 -177.0755  427.1595  242.4153
 -206.2845  123.2279   95.1083
 -143.0833  -60.5062  405.6434
 -183.3585  325.3601  456.6117
 -159.1517 -125.5283  362.5617
 -201.9385  381.6019  375.4906
 -188.9708   24.7994  221.4574
 -130.7097  354.9308  448.8536
 -138.8611  224.6045  533.2119
 -187.3116   59.1504  598.7906
 -158.8178   61.4291  182.1543
 -210.4236  152.4878  473.0159
 -151.3497  132.2490  196.7516
 -208.1770  281.5640  233.2245
 -151.6852   26.7363  481.7215
 -147.8512  218.9709  -10.8629
 -199.3326   67.1943  389.7410
 -168.6533  232.3869  107.3682
 -225.3174   27.0832  245.5645
 -225.2315  397.5142  362.8597
 -174.3801 -146.4459  215.2549
 -228.6343   -3.8064  153.8522
 -170.6969  127.4853  317.7710
 -211.1836  360.6628  163.6620
 -165.7536   49.4646  158.9555
 -202.5602  231.1820  412.3874
 -214.4406  294.6791  231.4492
 -181.1410  -55.6684  332.4439
 -220.4668  363.4964  275.6824
 -190.9790  244.5280  508.3163
 -232.5051   -2.8672  398.3142
 -172.1132  418.8105  271.7364
 -191.2289  107.1893  121.6944
 -147.1008  433.5253  217.7577
 -136.3648    1.2491  249.6388
 -169.6210  115.9113  165.0290
 -115.7864  161.2905  561.4902
 -170.0261  354.8229  240.3065
 -134.1235   48.8665  278.8339
 -163.8705  297.1702  445.0648
 -143.6977   20.7871  221.0828
 -204.3257  262.4360  554.2855
 -163.1426  256.2203  365.0035
 -172.4425  -26.7311  568.8247
 -234.6123  323.4231  483.5970
 -194.4845  -75.5617  486.1389
 -249.7777  214.9430  100.9347
 -231.0421  206.6716  288.7639
 -286.3595   61.3779  459.6143
 -227.5826  264.6206  -56.6722
 -268.1304  187.4107  539.0470
 -235.1255  271.8722   52.3877
 -264.9174  -83.2661  229.0202
 -315.2951  198.4667  582.8592
 -290.0140  227.9828  233.1308
 -231.7253 -147.9172  128.8070
 -258.8035  448.5225  173.2395
 -206.1207  285.0565  207.2738
 -232.0579 -132.3952  349.9374
 -201.7978  234.4289  328.0723
 -255.9732   82.7943  195.8685
 -206.6936  137.5508  522.1448
 -261.2183  -14.4652  163.1492
 -244.5469  350.9387   78.3297
 -288.8256   -0.9313  470.8362
 -252.2994   51.7659   92.5294
 -249.0099  331.0488  382.6658
 -310.7380  123.4708  230.4559
 -309.3192  228.9264  370.7075
 -257.2679    9.2861  182.1779
 -281.0323   67.2161  439.1865
 -239.7592  263.5945  131.4817
 -298.3961   92.3530  355.6522
 -239.3726   86.1608   39.6182
 -252.1917  -54.3901  443.1887
 -189.5380  125.9775  108.7531
 -222.5665  463.0266  445.7858
 -166.9483  388.7109  239.6861
 -190.3323  -57.7852  179.4336
 -193.6518  162.5193  518.1770
 -146.0804  125.1141  320.7866
 -134.4887  205.1072   94.5465
 -170.6906  265.0701  385.0454
 -155.1859   33.5825  334.8990
 -192.5450  288.4421  278.9348
 -140.1700  220.7782  484.9359
 -181.8107  424.8623  289.2425
 -156.0876   94.6413  179.0295
 -129.3921  339.5265  231.8687
 -155.0188   54.5840  154.1485
 -202.0004   29.0588  496.8303
 -168.8852  258.2023  132.8590
 -205.7019   25.2307  425.4005
 -145.5281  160.1095  283.7141
 -123.3203   15.6406  389.3019
 -181.1412  275.1497  197.5393
 -164.4090  185.4730  533.2096
 -221.4854 -186.1812  346.9852
 -197.4408  481.5523  582.7254
 -134.1931  -30.8649  673.7599
 -175.5234  192.4510  685.2116
 -204.2282  560.3973  290.0782
 -178.4985  198.2543  367.0208
 -260.9051  657.5768  809.8664
 -142.0565 -368.1149  -52.2885
 -115.4326  181.1325  409.9685
 -107.8837  271.5073   88.1024
 -157.8199   -4.5780  239.2784
  -96.6331  159.4557  507.3533
 -111.9004  428.2104  238.4903
  -78.1066   36.2241  164.6429
  -95.0710  -55.6972  307.1450
  -49.5873  363.9365  403.0811
  -87.1897  313.3757   -1.2423
  -91.8553   41.3410  232.5500
  -42.8353  106.0973  395.4079
  -80.2008  325.1803  248.6897
  -80.2907  -25.9751  367.0526
 -142.7022  322.3633  290.8183
 -101.3904   88.3775  436.9474
 -126.5981  270.0956  409.4013
  -89.9341  111.3829  250.7132
 -143.1877  247.2374  315.3753
  -90.9565  153.0928  106.7223
  -81.6076   36.1720  377.0279
 -122.8379  298.3094   80.1490
 -118.8650  130.1574   31.9945
  -65.5305  167.0498  508.5809
  -95.1870    7.7540   34.8644
  -64.6617  217.4827  391.4560
 -122.5686   90.2963   14.5921
 -144.5810  -84.3568  245.6470
 -118.5535  338.2150  268.0802
 -151.7692    0.9465  522.2633
 -118.1632  417.9959  327.3761
 -165.6091  -95.7228  207.9270
 -141.8473  157.3546  372.1693
 -185.2183  228.7557  226.4770
 -161.6672  152.4067  556.1387
 -215.7402  -43.6447  354.4896
 -190.4647  228.1135  478.9427
 -225.4929   25.6320  526.6126
 -181.6808  227.4727  188.6886
 -240.1814   49.3718  221.4573
 -228.8728  -40.9996  476.6581
 -282.7966   45.4807  112.9029
 -306.9771  250.0979  532.7405
 -247.5752   12.4404  270.5809
 -255.8721  215.0317  386.8469
 -314.7563  270.7709  191.0222
 -346.4677   73.1965  426.3779
 -285.5817  243.7565   75.4112
 -303.5341  320.5381  433.1228
 -270.0337  124.6748  151.3487
 -318.2331  137.0335  300.5084
 -264.3855  -25.4954  411.3308
 -287.1160  196.9536  585.7064
 -250.9868  101.7498  171.3323
 -284.8413  203.8080  383.0941
 -252.6714   11.2953  280.6340
 -293.6102  206.3980  526.7180
 -270.0438  281.6479  202.5210
 -266.5151   65.5790  353.2231
 -313.7030  285.4365  311.7650
 -254.5499  318.7638  444.0396
 -276.2436  456.4203  267.2144
 -339.6218   -5.8643  430.5721
 -301.2401  198.0173  150.4927
 -345.4648  393.1283  392.9945
 -297.9053  332.2177  196.5674
 -288.1666   64.0047  430.8616
 -298.3874    6.7125   68.2968
 -348.5849  201.2403  330.7138
 -305.5760  106.9651  183.9084
 -333.4157  167.2027  465.7687
 -276.2178  -67.9785   82.9735
 -264.7458   95.5839  477.5248
 -324.3945  197.2597   15.0434
 -311.9053  -58.0565  424.0837
 -266.7209   29.5018   60.5429
 -322.4090   38.9014  368.6473
 -306.8079  363.2568  267.5736
 -357.8346  177.7160  406.9770
 -298.8665 -174.6002  307.8013
 -352.1571   52.5146  446.4182
 -376.8417  300.1678  356.0835
 -369.1713 -158.5560  351.9859
 -319.7834  144.7356  291.5075
 -345.1422  286.3860  174.2592
 -335.6189  -14.2661  556.8139
 -274.0961 -186.0879  158.2154
 -318.8930   52.4150  185.6116
 -258.2889  354.4624   96.3208
 -310.1972  -71.9503  226.9437
 -256.2028  234.5570  462.3026
 -271.1343  144.4818   80.3919
 -220.3480  276.0473  452.0767
 -247.7840   72.0653   68.8401
 -307.1868  219.1676  498.6247
 -305.2222   91.2490  417.6317
 -255.8813  -46.9411  339.4336
 -239.0030    4.9521   94.3187
 -284.4016  318.6008  239.9471
 -270.3217  -50.9890  384.9920
 -216.8769  315.5572  214.3120
 -263.2468   18.0320  449.9470
 -227.5777   63.0180  180.5724
 -221.9137  291.6381  586.5032
 -272.5920  209.7924  360.3706
 -220.7387  176.6281   52.8043
 -262.9105  275.1239  256.2781
 -228.1600  -76.9743  289.7003
 -229.7607  310.3346  410.1917
 -291.0149  163.4806   46.6056
 -264.2687   -0.3724  368.9876
 -303.3502  244.7924  248.1510
 -248.4922  -18.6712  552.1965
 -216.7176  204.9539  510.0195
 -252.4801  102.1819  101.2160
 -205.1643 -134.6798  443.2424
 -216.3509  111.9639  161.1895
 -166.1245   43.8934  467.5043
 -196.2347 -160.4299  214.9024
 -194.7919  196.6590  518.3508
 -245.2841 -131.8668  352.0238
 -276.1204  125.9999  474.6680
 -242.1843  230.8436  123.5308
 -270.9902  203.9168  384.2763
 -210.0476 -171.1090  251.8189
 -180.9401  184.5182  209.8713
 -217.8801  288.2413  138.7899
 -170.7071  -65.6027  199.7343
 -168.3606  364.4381  180.0132
 -228.3762   66.3457  389.3794
 -196.3042  333.1933  461.0929
 -200.8558 -122.9516  325.3070
 -263.1984  161.1851  184.3849
 -234.6388  312.9133  403.6249
 -223.8141  -81.1954  310.8218
 -274.0081  210.3997  305.2345
 -218.5571  -70.5341  169.8084
 -270.0219   80.8449  589.6156
 -216.9699  298.5621  275.3589
 -221.7301   74.6235  519.0137
 -170.7197  209.2862  106.2786
 -211.8059  218.7535  430.1785
 -198.2842    6.5532  322.9010
 -137.8971  345.4181  409.5848
 -150.5371   16.7265  253.3039
 -207.7730  383.2833  562.4700
 -150.0007  422.8351  163.1065
 -211.4259  283.3268   28.0930
 -206.3680  -88.5529   67.2885
 -246.1301  -84.7863  423.0497
 -220.3757  173.0484  137.9125
 -277.7380 -129.6589  270.5867
 -224.8946  323.2446  316.6101
 -255.6374  -61.4713  166.2889
 -223.1757  220.0682  207.0886
 -225.7699   40.3913  385.0154
 -278.4164  237.8210  186.2174
 -252.8798  167.5333  374.0608
 -304.3618  -12.5444  220.3585
 -315.8754  217.7290  115.7820
 -253.6899  189.7715  508.8643
 -315.5669   28.9606  149.8209
 -291.7594  108.6618  393.0418
 -330.5253  173.1452  236.0899
 -269.9981   69.9862  501.1335
 -276.1157  222.4313  429.9565
 -214.0635 -104.0717  321.4502
 -231.6652  220.3277  301.8692
 -174.8996  -88.1867  171.8945
 -215.1874  233.3680   -1.1437
 -163.8408  313.7274  404.8201
 -143.4237   83.7673  167.9855
 -173.5858  118.8409  472.2065
 -121.4277  329.8551  304.3497
 -143.5248 -103.2246  362.7728
  -87.0643  388.2973  350.3099
  -63.3137  318.1720  595.1010
  -69.4881  -48.8519  344.5725
 -122.5859  263.3196  432.6629
 -109.0152  266.5526  150.0911
 -145.2804   36.9368  271.4387
 -191.5711  -31.9351  601.3125
 -179.4029  286.1055   91.5205
 -163.3184  149.0083  548.2068
 -111.3712  -83.8189  127.4504
 -139.8301  243.4907  536.6563
 -107.0661  -31.6951  238.7946
  -76.9832  229.4818  223.8787
 -123.7076  -55.9352  406.7820
  -67.6291  237.2154  308.0345
 -131.7180  -68.8011  343.2238
  -88.8938  252.0995  348.8977
  -30.1541   75.0445  342.4621
  -27.4186  232.4868  197.6775
  -69.0751   28.4490  334.2417
  -22.4457  178.3464  254.4100
  -30.2070  175.8644  420.0273
   26.0802  124.2621  201.1324
 -137.1794  114.4797  379.9816
   32.2738  -15.5783  362.5552
  -29.5016  146.6956  282.0402
   19.3270  173.8148  433.4260
   30.5763   33.5906  210.6398
  -86.8213  143.5540  364.3922
   55.7849  113.5293  226.5932
   -8.7729  -19.8256  312.3474
    9.3744  160.5879  410.6717
  -53.9338  150.4270  187.8354
  -38.0642   51.3328  436.0192
  -25.8057  184.2560  191.8686
   33.6602   34.1880  298.2499
   23.8072  112.3200  249.1894
   17.4240  164.1650  530.1053
   46.0026    5.7250  292.6003
   48.4481  158.3810  227.6771
   34.4265  121.8602  419.9048
 -179.8955  184.7290  232.0773
   94.0003  166.4971  233.2778
  -45.6200   99.7435  536.9319
   -1.5100 -154.6840  273.4418
 -128.6856  123.5800  334.7623
  110.1484  107.0185  284.9876
   70.4052 -155.4006  310.2567
  -16.0576  164.4824  489.6590
   19.9761  112.6679  315.5719
  125.9900  144.9578  279.6053
   85.4347  -20.4670  627.6843
  177.1568  113.4504  358.5363
  -68.3668   91.4681  309.5180
  -42.0034  -26.5125  463.1890
  154.8710  -63.6304  296.3358
    6.8447  175.9907  489.5204
  -40.7624  159.5238  247.1873
  119.9364  131.1290  637.8032
  243.0331  184.5633  391.6316
  218.5036  212.5434  645.6462
  -33.7517  217.4753  462.9497
   49.1877  167.3157  638.9479
   31.1225   64.7814  337.5781
   78.9795  223.9307  578.8273
  -88.2227 -128.1110  400.7296
  -23.7296  223.8022  501.1982
   98.1454  -14.6378  326.1311
  177.0606  228.0526  498.6982
 -130.8027  199.3719  526.1900
   57.2973  218.0096  277.1024
  232.4640  205.3571  318.9300
  140.6352  -78.6741  300.9025
  279.0353  171.7588  543.1773
  -60.8398  178.6710  562.1326
  156.3257  207.6950  417.4595
  -71.7436  238.4333  240.7928
   26.9693   13.3858  411.1385
  153.8722  227.0694  242.6874
  215.7842 -102.0062  458.5130
  -74.4441   99.3089  233.2262
  192.9780  245.7455  276.6665
   13.8868  -84.2203  227.9085
  -66.8138  246.4633  523.3174
  121.9658  -28.6832  340.8134
    3.0864  235.7715  269.7334
   40.2145  -56.3987  430.5760
 -172.5951  153.1663  392.2667
  122.4243  131.6374  307.8595
   24.4958  266.8027  157.7239
  181.7618  204.3054  503.9593
   67.3428  112.8317  172.0633
   78.7693  272.0094  335.1858
  118.1686  -87.7049  176.3887
 -128.8960  255.3005  187.1438
  -23.9998  268.8525  472.6869
   74.2891   19.1086  377.0655
  169.9515  230.9280  173.8595
  -62.4000  194.8275  472.2105
   33.9678  -76.7061  293.6060
   31.3717  290.0100  279.5134
  -30.3105  -42.2873  395.7945
   -5.2489  221.3774  215.5805
   51.7746  231.4307  414.1399
 -144.4956  248.2373  153.8209
  153.8298  256.0619  512.9122
  102.2307  265.7642  135.1262
  251.9663  322.7761  480.4635
   13.5079  276.7503  616.1534
  210.8712  251.5562  361.4696
   -7.8353  278.2470  173.9203
   58.7338  263.1630  334.4174
  211.2412  312.5273  180.5233
   -2.1808  267.9531  452.3728
 -117.2018  133.3259  292.0254
  173.7666   93.5548  314.6581
  -50.4116  168.1622  474.4239
  177.1865   39.1387  554.1386
  215.7495  262.4052  183.6431
   70.6153   18.0930  460.5344
  158.9077   74.2938  215.5422
   11.3608  283.5818  188.2815
  -60.4856  251.5030  377.4255
  228.1143  225.6751  421.2493
  -12.9995   88.9152  389.4268
   16.6433  216.2469  182.1514
   44.1023    1.0926  359.7073
  -18.9179  179.3555  153.3486
  243.1551  183.4443  219.7311
   10.9807    7.8530  331.1641
 -147.1551  218.9219  269.6400
  136.6748  186.7411  130.1255
  212.6347  233.7739  314.0145
  120.8028   98.1952  420.9937
  -29.5391  233.4820  144.7591
   86.7916  187.1160  530.9783
   48.2223  201.5744  277.2547
  283.8409  142.7053  197.8312
  133.9693 -129.1490  413.9241
   33.9353  152.9648  136.0160
  221.7397  -44.8770  175.7638
  -47.1931  118.1780  372.3711
   79.9649  106.0594  186.4895
   96.1710  163.9837  487.1479
  148.9024 -228.2734  284.1296
  -41.6580   37.7953  506.8269
  188.7265 -102.2334  122.5162
  -87.8254   76.0608  544.5676
  170.7800  112.3394  443.0284
   51.7085   48.9251  245.5473
   40.1086  103.7447   91.9163
  -34.8087 -136.9494  399.2484
  -41.7023  107.0139  170.9779
  -62.3856 -109.3460  383.1344
   80.6455 -189.2383  109.0260
 -230.0207   50.4965  222.3512
  185.0196   14.5691   62.2199
 -164.8435  136.7407  129.9483
  101.2733  107.4839  403.0372
 -176.7015  157.1394  558.4148
  132.5052  106.3598  380.2335
  186.9853  145.5875  -27.1462
  -98.5187  116.6163  170.8331
  274.6041  164.0439  332.6117
    2.7660  106.2499  492.2618
  165.5233  158.9849  168.6779
 -145.5136  107.3386  377.8866
   32.9070   76.8298  279.3813
